date,hotel_id,hotel_name,city,country,available_rooms,occupied_rooms,adr_usd,revpar_usd,total_room_revenue_usd,guest_satisfaction_score,complaint_resolution_time_hours,checkin_time_minutes,checkout_time_minutes,housekeeping_turnover_time_min,staff_to_guest_ratio,energy_consumption_per_room_kwh,year,month,month_name,day,day_of_week,is_weekend,occupancy_rate,revenue_per_occupied_room,revenue_efficiency_index
2025-02-26,MIL007,La Défense,Paris,France,480,371,267.65,206.87,99298.15,8.4,2.1,6.2,6.0,35,0.26,44.7,2025,2,February,26,Wednesday,0,0.7729166666666667,267.65,0.7729123855781805
2025-02-26,MIL008,Mitte,Berlin,Germany,390,283,246.16,178.62,69663.28,8.7,2.3,10.2,4.8,30,0.28,38.6,2025,2,February,26,Wednesday,0,0.7256410256410256,246.16,0.725625609359766
2025-02-26,MIL009,Orchard Road,Singapore,Singapore,610,448,326.12,239.51,146101.76,8.8,1.4,7.7,5.5,36,0.27,43.0,2025,2,February,26,Wednesday,0,0.7344262295081967,326.12,0.734422911811603
2025-02-26,MIL010,Union Square,San Francisco,USA,450,414,325.9,299.83,134922.6,8.1,1.4,6.2,5.4,35,0.26,39.7,2025,2,February,26,Wednesday,0,0.92,325.90000000000003,0.920006136851795
2025-02-27,MIL001,Times Square,New York,USA,650,506,303.31,236.12,153474.86,8.8,2.4,9.5,5.7,28,0.29,44.5,2025,2,February,27,Thursday,0,0.7784615384615384,303.30999999999995,0.7784774652995285
2025-02-27,MIL002,Marina Bay,Singapore,Singapore,720,563,267.09,208.85,150371.67,7.0,2.2,10.5,7.2,28,0.28,41.4,2025,2,February,27,Thursday,0,0.7819444444444444,267.09000000000003,0.7819461604702536
2025-02-27,MIL003,Downtown Chicago,Chicago,USA,420,325,241.07,186.54,78347.75,8.9,3.4,9.6,6.6,37,0.23,39.4,2025,2,February,27,Thursday,0,0.7738095238095238,241.07,0.7738001410378728
2025-02-27,MIL004,Hyde Park,London,UK,510,484,261.05,247.74,126348.2,8.7,2.2,7.5,4.9,28,0.25,43.6,2025,2,February,27,Thursday,0,0.9490196078431372,261.05,0.9490135989274086
2025-02-27,MIL005,Shinjuku,Tokyo,Japan,680,363,332.05,177.26,120534.15,8.2,3.5,6.1,5.4,35,0.26,38.8,2025,2,February,27,Thursday,0,0.5338235294117647,332.05,0.5338352657732269
2025-02-27,MIL006,Darling Harbour,Sydney,Australia,560,410,295.86,216.61,121302.6,8.4,1.5,8.1,7.0,37,0.25,37.2,2025,2,February,27,Thursday,0,0.7321428571428571,295.86,0.732136821469614
2025-02-27,MIL007,La Défense,Paris,France,480,405,264.4,223.09,107082.0,9.3,1.9,8.7,7.2,31,0.24,40.3,2025,2,February,27,Thursday,0,0.84375,264.4,0.8437594553706507
2025-02-27,MIL008,Mitte,Berlin,Germany,390,368,235.16,221.89,86538.88,7.3,1.4,7.5,7.0,32,0.3,42.4,2025,2,February,27,Thursday,0,0.9435897435897436,235.16000000000003,0.9435703350910019
2025-02-27,MIL009,Orchard Road,Singapore,Singapore,610,394,227.68,147.06,89705.92,8.0,3.3,6.5,4.6,30,0.27,43.5,2025,2,February,27,Thursday,0,0.6459016393442623,227.68,0.6459065354884048
2025-02-27,MIL010,Union Square,San Francisco,USA,450,399,273.87,242.83,109274.13,8.0,1.5,8.5,4.6,33,0.26,36.4,2025,2,February,27,Thursday,0,0.8866666666666667,273.87,0.8866615547522547
2025-02-28,MIL001,Times Square,New York,USA,650,551,339.9,288.13,187284.9,9.0,2.9,8.4,7.3,37,0.28,44.2,2025,2,February,28,Friday,0,0.8476923076923077,339.9,0.8476904972050604
2025-02-28,MIL002,Marina Bay,Singapore,Singapore,720,684,252.43,239.81,172662.12,8.9,3.5,7.2,4.6,37,0.24,41.3,2025,2,February,28,Friday,0,0.95,252.43,0.9500059422414134
2025-02-28,MIL003,Downtown Chicago,Chicago,USA,420,357,193.22,164.24,68979.54,9.1,3.2,6.8,5.6,35,0.28,38.8,2025,2,February,28,Friday,0,0.85,193.21999999999997,0.8500155263430287
2025-02-28,MIL004,Hyde Park,London,UK,510,428,211.63,177.6,90577.64,8.0,3.3,10.1,4.5,31,0.25,44.8,2025,2,February,28,Friday,0,0.8392156862745098,211.63,0.8392004914237112
2025-02-28,MIL005,Shinjuku,Tokyo,Japan,680,540,284.2,225.69,153468.0,9.0,1.4,9.6,5.1,33,0.28,42.2,2025,2,February,28,Friday,0,0.7941176470588235,284.2,0.7941238564391274
2025-02-28,MIL006,Darling Harbour,Sydney,Australia,560,432,288.68,222.7,124709.76,9.0,1.9,7.6,6.9,28,0.26,44.3,2025,2,February,28,Friday,0,0.7714285714285715,288.68,0.7714424276014964
2025-02-28,MIL007,La Défense,Paris,France,480,382,269.65,214.6,103006.3,8.9,1.9,8.2,6.8,36,0.25,38.9,2025,2,February,28,Friday,0,0.7958333333333333,269.65000000000003,0.7958464676432413
2025-02-28,MIL008,Mitte,Berlin,Germany,390,329,299.73,252.85,98611.17,9.4,2.4,7.9,6.5,28,0.23,41.2,2025,2,February,28,Friday,0,0.8435897435897436,299.73,0.8435925666433123
2025-02-28,MIL009,Orchard Road,Singapore,Singapore,610,515,229.03,193.36,117950.45,9.1,3.3,6.6,5.3,30,0.28,40.7,2025,2,February,28,Friday,0,0.8442622950819673,229.03,0.844256210976728
2025-02-28,MIL010,Union Square,San Francisco,USA,450,394,233.33,204.29,91932.02,8.5,3.3,9.1,6.1,37,0.29,37.6,2025,2,February,28,Friday,0,0.8755555555555555,233.33,0.8755410791582736
2025-03-01,MIL001,Times Square,New York,USA,650,298,344.12,157.77,102547.76,8.6,2.2,8.9,7.3,36,0.26,41.5,2025,3,March,1,Saturday,1,0.4584615384615385,344.12,0.45847378821341395
2025-03-01,MIL002,Marina Bay,Singapore,Singapore,720,574,280.09,223.29,160771.66,9.1,3.2,10.0,7.0,28,0.24,39.6,2025,3,March,1,Saturday,1,0.7972222222222223,280.09000000000003,0.7972080402727695
2025-03-01,MIL003,Downtown Chicago,Chicago,USA,420,278,308.93,204.48,85882.54,8.1,3.4,8.0,4.9,28,0.24,44.4,2025,3,March,1,Saturday,1,0.6619047619047619,308.92999999999995,0.6618975172369145
2025-03-01,MIL004,Hyde Park,London,UK,510,313,261.74,160.64,81924.62,9.1,2.7,9.6,4.7,31,0.27,44.1,2025,3,March,1,Saturday,1,0.6137254901960785,261.74,0.6137388247879575
2025-03-01,MIL005,Shinjuku,Tokyo,Japan,680,471,318.6,220.68,150060.6,8.9,3.1,7.7,4.5,29,0.29,36.3,2025,3,March,1,Saturday,1,0.6926470588235294,318.6,0.6926553672316383
2025-03-01,MIL006,Darling Harbour,Sydney,Australia,560,473,188.66,159.35,89236.18,9.7,2.2,7.8,4.7,29,0.23,36.5,2025,3,March,1,Saturday,1,0.8446428571428571,188.66,0.8446411533976466
2025-03-01,MIL007,La Défense,Paris,France,480,386,236.12,189.88,91142.32,8.5,2.7,6.5,7.2,32,0.3,37.7,2025,3,March,1,Saturday,1,0.8041666666666667,236.12,0.8041673725224462
2025-03-01,MIL008,Mitte,Berlin,Germany,390,283,263.61,191.29,74601.63,8.4,2.0,8.6,5.9,32,0.29,37.7,2025,3,March,1,Saturday,1,0.7256410256410256,263.61,0.7256553241531049
2025-03-01,MIL009,Orchard Road,Singapore,Singapore,610,312,259.48,132.72,80957.76,8.5,2.4,8.2,7.4,35,0.23,40.6,2025,3,March,1,Saturday,1,0.5114754098360655,259.47999999999996,0.5114845074764914
2025-03-01,MIL010,Union Square,San Francisco,USA,450,357,265.82,210.88,94897.74,9.6,2.0,7.7,5.6,28,0.28,41.5,2025,3,March,1,Saturday,1,0.7933333333333333,265.82,0.7933187871491987
2025-03-02,MIL001,Times Square,New York,USA,650,557,197.55,169.29,110035.35,8.1,2.9,9.6,6.4,35,0.25,36.6,2025,3,March,2,Sunday,1,0.8569230769230769,197.55,0.8569476082004555
2025-03-02,MIL002,Marina Bay,Singapore,Singapore,720,504,194.24,135.97,97896.96,9.1,3.0,7.6,6.5,33,0.29,43.5,2025,3,March,2,Sunday,1,0.7,194.24,0.7000102965403624
2025-03-02,MIL003,Downtown Chicago,Chicago,USA,420,319,242.69,184.33,77418.11,8.5,2.4,6.8,6.2,30,0.29,37.8,2025,3,March,2,Sunday,1,0.7595238095238095,242.69,0.7595286167538836
2025-03-02,MIL004,Hyde Park,London,UK,510,448,226.59,199.04,101512.32,8.5,2.6,10.2,5.0,28,0.25,42.7,2025,3,March,2,Sunday,1,0.8784313725490196,226.59,0.8784147579328302
2025-03-02,MIL005,Shinjuku,Tokyo,Japan,680,491,315.66,227.93,154989.06,8.5,3.3,9.6,5.4,37,0.23,38.9,2025,3,March,2,Sunday,1,0.7220588235294118,315.65999999999997,0.7220743838307039
2025-03-02,MIL006,Darling Harbour,Sydney,Australia,560,413,321.3,236.96,132696.9,8.6,3.3,6.0,5.4,29,0.28,41.1,2025,3,March,2,Sunday,1,0.7375,321.3,0.7375038904450669
2025-03-02,MIL007,La Défense,Paris,France,480,366,221.17,168.64,80948.22,9.9,3.0,6.4,6.0,29,0.28,41.9,2025,3,March,2,Sunday,1,0.7625,221.17000000000002,0.7624903920061491
2025-03-02,MIL008,Mitte,Berlin,Germany,390,309,243.88,193.23,75358.92,8.8,2.4,9.8,6.6,36,0.24,38.6,2025,3,March,2,Sunday,1,0.7923076923076923,243.88,0.7923158930621617
2025-03-02,MIL009,Orchard Road,Singapore,Singapore,610,540,139.64,123.62,75405.6,8.3,2.8,8.9,4.8,37,0.27,40.4,2025,3,March,2,Sunday,1,0.8852459016393442,139.64000000000001,0.8852764250930967
2025-03-02,MIL010,Union Square,San Francisco,USA,450,288,321.97,206.06,92727.36,8.8,2.1,9.3,7.2,30,0.24,39.2,2025,3,March,2,Sunday,1,0.64,321.97,0.6399975152964561
2025-03-03,MIL001,Times Square,New York,USA,650,446,251.15,172.33,112012.9,9.0,2.5,7.2,7.3,35,0.25,42.9,2025,3,March,3,Monday,0,0.6861538461538461,251.14999999999998,0.6861636472227752
2025-03-03,MIL002,Marina Bay,Singapore,Singapore,720,537,334.83,249.73,179803.71,9.2,1.9,6.9,5.3,28,0.26,39.7,2025,3,March,3,Monday,0,0.7458333333333333,334.83,0.7458411731326344
2025-03-03,MIL003,Downtown Chicago,Chicago,USA,420,304,345.08,249.77,104904.32,8.8,3.1,6.8,4.9,30,0.24,44.7,2025,3,March,3,Monday,0,0.7238095238095238,345.08000000000004,0.7238031760751131
2025-03-03,MIL004,Hyde Park,London,UK,510,357,235.11,164.58,83934.27,9.0,2.0,7.4,5.3,31,0.28,38.4,2025,3,March,3,Monday,0,0.7,235.11,0.700012759984688
2025-03-03,MIL005,Shinjuku,Tokyo,Japan,680,600,272.23,240.2,163338.0,8.8,2.4,7.5,4.8,34,0.24,39.1,2025,3,March,3,Monday,0,0.8823529411764706,272.23,0.8823421371634279
2025-03-03,MIL006,Darling Harbour,Sydney,Australia,560,399,267.54,190.62,106748.46,8.7,2.0,9.4,7.4,28,0.26,36.1,2025,3,March,3,Monday,0,0.7125,267.54,0.7124915900426104
2025-03-03,MIL007,La Défense,Paris,France,480,348,297.76,215.88,103620.48,9.4,3.0,7.8,6.5,37,0.29,42.3,2025,3,March,3,Monday,0,0.725,297.76,0.7250134336378291
2025-03-03,MIL008,Mitte,Berlin,Germany,390,261,277.51,185.72,72430.11,8.8,3.1,8.3,6.0,28,0.22,42.7,2025,3,March,3,Monday,0,0.6692307692307692,277.51,0.6692371446074016
2025-03-03,MIL009,Orchard Road,Singapore,Singapore,610,570,274.66,256.65,156556.2,8.7,1.4,8.8,4.8,34,0.26,42.4,2025,3,March,3,Monday,0,0.9344262295081968,274.66,0.934428020097575
2025-03-03,MIL010,Union Square,San Francisco,USA,450,379,217.78,183.42,82538.62,8.5,1.7,9.1,5.9,33,0.25,43.5,2025,3,March,3,Monday,0,0.8422222222222222,217.78,0.8422260997336761
2025-03-04,MIL001,Times Square,New York,USA,650,454,284.2,198.5,129026.8,8.4,2.6,7.1,7.1,29,0.29,36.6,2025,3,March,4,Tuesday,0,0.6984615384615385,284.2,0.6984517945109079
2025-03-04,MIL002,Marina Bay,Singapore,Singapore,720,676,283.13,265.83,191395.88,7.7,3.2,8.6,5.1,36,0.27,38.1,2025,3,March,4,Tuesday,0,0.9388888888888889,283.13,0.938897326316533
2025-03-04,MIL003,Downtown Chicago,Chicago,USA,420,399,289.78,275.29,115622.22,9.4,3.3,9.7,6.3,28,0.28,44.8,2025,3,March,4,Tuesday,0,0.95,289.78000000000003,0.9499965491062187
2025-03-04,MIL004,Hyde Park,London,UK,510,445,299.08,260.96,133090.6,7.8,3.0,8.9,7.3,32,0.26,36.3,2025,3,March,4,Tuesday,0,0.8725490196078431,299.08000000000004,0.8725424635549017
2025-03-04,MIL005,Shinjuku,Tokyo,Japan,680,511,280.69,210.93,143432.59,8.6,2.7,8.0,5.6,33,0.3,44.7,2025,3,March,4,Tuesday,0,0.7514705882352941,280.69,0.7514695927891981
2025-03-04,MIL006,Darling Harbour,Sydney,Australia,560,342,314.35,191.98,107507.7,8.0,2.9,8.9,4.8,33,0.28,37.8,2025,3,March,4,Tuesday,0,0.6107142857142858,314.34999999999997,0.6107205344361379
2025-03-04,MIL007,La Défense,Paris,France,480,319,233.81,155.39,74585.39,9.0,2.0,9.1,6.0,32,0.29,41.7,2025,3,March,4,Tuesday,0,0.6645833333333333,233.81,0.6645994611008939
2025-03-04,MIL008,Mitte,Berlin,Germany,390,278,241.62,172.23,67170.36,8.5,3.3,6.7,6.7,32,0.23,43.0,2025,3,March,4,Tuesday,0,0.7128205128205128,241.62,0.7128135088154953
2025-03-04,MIL009,Orchard Road,Singapore,Singapore,610,579,260.5,247.26,150829.5,7.5,1.9,8.5,5.0,35,0.26,43.6,2025,3,March,4,Tuesday,0,0.9491803278688524,260.5,0.9491746641074855
2025-03-04,MIL010,Union Square,San Francisco,USA,450,288,186.33,119.25,53663.04,9.2,2.0,8.9,6.6,29,0.3,37.0,2025,3,March,4,Tuesday,0,0.64,186.33,0.6399935598132346
2025-03-05,MIL001,Times Square,New York,USA,650,551,365.9,310.17,201610.9,9.2,1.3,10.5,7.4,33,0.24,37.6,2025,3,March,5,Wednesday,0,0.8476923076923077,365.9,0.8476906258540586
2025-03-05,MIL002,Marina Bay,Singapore,Singapore,720,684,266.62,253.29,182368.08,8.4,2.3,7.9,6.1,36,0.23,40.9,2025,3,March,5,Wednesday,0,0.95,266.62,0.9500037506563648
2025-03-05,MIL003,Downtown Chicago,Chicago,USA,420,341,334.64,271.7,114112.24,9.5,2.7,7.9,5.5,34,0.25,39.5,2025,3,March,5,Wednesday,0,0.8119047619047619,334.64000000000004,0.8119172842457566
2025-03-05,MIL004,Hyde Park,London,UK,510,416,237.78,193.95,98916.48,9.2,2.7,9.9,6.4,32,0.22,42.1,2025,3,March,5,Wednesday,0,0.8156862745098039,237.78,0.815669947009841
2025-03-05,MIL005,Shinjuku,Tokyo,Japan,680,495,359.54,261.72,177972.3,9.1,1.6,10.0,5.6,31,0.24,40.3,2025,3,March,5,Wednesday,0,0.7279411764705882,359.53999999999996,0.7279301329476554
2025-03-05,MIL006,Darling Harbour,Sydney,Australia,560,378,207.46,140.04,78419.88,9.3,2.8,8.8,5.6,31,0.29,36.1,2025,3,March,5,Wednesday,0,0.675,207.46,0.6750216909283717
2025-03-05,MIL007,La Défense,Paris,France,480,344,333.8,239.22,114827.2,8.7,1.4,10.4,4.8,29,0.25,44.5,2025,3,March,5,Wednesday,0,0.7166666666666667,333.8,0.7166566806470941
2025-03-05,MIL008,Mitte,Berlin,Germany,390,370,285.82,271.16,105753.4,7.7,2.4,7.5,6.6,33,0.27,37.9,2025,3,March,5,Wednesday,0,0.9487179487179487,285.82,0.9487089776782591
2025-03-05,MIL009,Orchard Road,Singapore,Singapore,610,518,275.43,233.89,142672.74,9.4,2.8,9.7,5.7,37,0.25,43.2,2025,3,March,5,Wednesday,0,0.8491803278688524,275.43,0.849181280180082
2025-03-05,MIL010,Union Square,San Francisco,USA,450,322,206.62,147.85,66531.64,8.3,2.0,6.9,4.9,31,0.23,40.5,2025,3,March,5,Wednesday,0,0.7155555555555555,206.62,0.7155648049559578
2025-03-06,MIL001,Times Square,New York,USA,650,502,237.71,183.59,119330.42,8.6,1.5,7.4,6.9,31,0.25,43.1,2025,3,March,6,Thursday,0,0.7723076923076924,237.71,0.7723276260990282
2025-03-06,MIL002,Marina Bay,Singapore,Singapore,720,589,253.05,207.01,149046.45,7.7,1.3,6.8,5.1,32,0.29,39.2,2025,3,March,6,Thursday,0,0.8180555555555555,253.05,0.8180596720015807
2025-03-06,MIL003,Downtown Chicago,Chicago,USA,420,264,219.41,137.91,57924.24,8.2,3.3,6.1,6.4,36,0.25,41.9,2025,3,March,6,Thursday,0,0.6285714285714286,219.41,0.6285492912811631
2025-03-06,MIL004,Hyde Park,London,UK,510,312,180.25,110.27,56238.0,9.3,1.5,7.0,4.7,35,0.26,43.1,2025,3,March,6,Thursday,0,0.611764705882353,180.25,0.611761442441054
2025-03-06,MIL005,Shinjuku,Tokyo,Japan,680,591,231.98,201.62,137100.18,8.3,2.4,10.3,5.7,33,0.26,40.1,2025,3,March,6,Thursday,0,0.8691176470588236,231.98,0.8691266488490388
2025-03-06,MIL006,Darling Harbour,Sydney,Australia,560,416,242.93,180.46,101058.88,7.9,2.3,9.4,4.9,33,0.27,39.4,2025,3,March,6,Thursday,0,0.7428571428571429,242.93,0.7428477339151196
2025-03-06,MIL007,La Défense,Paris,France,480,456,278.71,264.77,127091.76,7.5,3.1,10.4,5.1,36,0.26,40.0,2025,3,March,6,Thursday,0,0.95,278.71,0.9499838541853539
2025-03-06,MIL008,Mitte,Berlin,Germany,390,287,222.4,163.66,63828.8,7.9,3.2,8.2,5.4,37,0.24,41.5,2025,3,March,6,Thursday,0,0.735897435897436,222.4,0.7358812949640288
2025-03-06,MIL009,Orchard Road,Singapore,Singapore,610,385,161.38,101.85,62131.3,8.5,1.6,9.4,6.6,35,0.28,37.2,2025,3,March,6,Thursday,0,0.6311475409836066,161.38,0.6311190977816334
2025-03-06,MIL010,Union Square,San Francisco,USA,450,329,319.8,233.81,105214.2,8.1,1.5,6.8,7.1,31,0.27,43.7,2025,3,March,6,Thursday,0,0.7311111111111112,319.8,0.731113195747342
2025-03-07,MIL001,Times Square,New York,USA,650,530,234.7,191.37,124391.0,8.9,2.4,8.5,6.4,36,0.24,41.0,2025,3,March,7,Friday,0,0.8153846153846154,234.7,0.8153813378781424
2025-03-07,MIL002,Marina Bay,Singapore,Singapore,720,469,203.36,132.47,95375.84,8.0,1.2,8.7,7.4,35,0.24,42.4,2025,3,March,7,Friday,0,0.6513888888888889,203.35999999999999,0.651406372934697
2025-03-07,MIL003,Downtown Chicago,Chicago,USA,420,370,223.08,196.52,82539.6,8.4,1.2,7.4,5.1,34,0.24,36.3,2025,3,March,7,Friday,0,0.8809523809523809,223.08,0.8809395732472656
2025-03-07,MIL004,Hyde Park,London,UK,510,443,307.88,267.43,136390.84,8.8,2.2,7.7,5.0,31,0.25,45.0,2025,3,March,7,Friday,0,0.8686274509803922,307.88,0.8686176432376251
2025-03-07,MIL005,Shinjuku,Tokyo,Japan,680,621,243.14,222.04,150989.94,9.0,1.3,6.9,6.6,33,0.28,41.2,2025,3,March,7,Friday,0,0.913235294117647,243.14000000000001,0.9132187217241096
2025-03-07,MIL006,Darling Harbour,Sydney,Australia,560,448,291.6,233.28,130636.8,8.8,3.3,6.2,5.7,33,0.25,36.4,2025,3,March,7,Friday,0,0.8,291.6,0.7999999999999999
2025-03-07,MIL007,La Défense,Paris,France,480,395,258.85,213.01,102245.75,8.9,2.1,7.6,7.1,37,0.25,41.8,2025,3,March,7,Friday,0,0.8229166666666666,258.85,0.8229090206683406
2025-03-07,MIL008,Mitte,Berlin,Germany,390,252,224.51,145.07,56576.52,8.8,1.3,9.5,5.7,31,0.3,36.8,2025,3,March,7,Friday,0,0.6461538461538462,224.51,0.6461627544430092
2025-03-07,MIL009,Orchard Road,Singapore,Singapore,610,517,240.29,203.66,124229.93,9.7,1.3,10.1,4.9,30,0.23,40.5,2025,3,March,7,Friday,0,0.8475409836065574,240.29,0.8475591993008448
2025-03-07,MIL010,Union Square,San Francisco,USA,450,274,233.88,142.41,64083.12,9.2,1.5,7.8,7.4,28,0.26,42.0,2025,3,March,7,Friday,0,0.6088888888888889,233.88,0.6089020010261673
2025-03-08,MIL001,Times Square,New York,USA,650,546,294.39,247.29,160736.94,8.7,1.4,8.8,4.7,28,0.24,44.4,2025,3,March,8,Saturday,1,0.84,294.39,0.8400081524508305
2025-03-08,MIL002,Marina Bay,Singapore,Singapore,720,504,306.32,214.42,154385.28,8.0,2.9,9.6,7.2,31,0.29,42.5,2025,3,March,8,Saturday,1,0.7,306.32,0.6999869417602507
2025-03-08,MIL003,Downtown Chicago,Chicago,USA,420,352,262.26,219.8,92315.52,8.3,3.3,7.8,6.9,34,0.28,36.2,2025,3,March,8,Saturday,1,0.8380952380952381,262.26,0.8380995958209411
2025-03-08,MIL004,Hyde Park,London,UK,510,366,309.78,222.31,113379.48,8.6,2.3,9.1,6.8,29,0.23,42.5,2025,3,March,8,Saturday,1,0.7176470588235294,309.78,0.717638323971851
2025-03-08,MIL005,Shinjuku,Tokyo,Japan,680,519,239.89,183.09,124502.91,8.8,3.3,7.4,6.4,30,0.23,44.9,2025,3,March,8,Saturday,1,0.763235294117647,239.89000000000001,0.7632248113718788
2025-03-08,MIL006,Darling Harbour,Sydney,Australia,560,481,239.6,205.8,115247.6,8.4,3.1,9.6,7.4,28,0.23,40.0,2025,3,March,8,Saturday,1,0.8589285714285714,239.60000000000002,0.8589315525876462
2025-03-08,MIL007,La Défense,Paris,France,480,351,264.29,193.26,92765.79,9.0,2.7,6.4,7.3,30,0.29,44.3,2025,3,March,8,Saturday,1,0.73125,264.28999999999996,0.7312421960724961
2025-03-08,MIL008,Mitte,Berlin,Germany,390,272,142.35,99.28,38719.2,8.5,1.8,9.6,5.1,34,0.27,38.2,2025,3,March,8,Saturday,1,0.6974358974358974,142.35,0.6974358974358975
2025-03-08,MIL009,Orchard Road,Singapore,Singapore,610,472,244.89,189.49,115588.08,9.2,1.8,10.5,5.1,30,0.27,37.4,2025,3,March,8,Saturday,1,0.7737704918032787,244.89000000000001,0.7737759810527176
2025-03-08,MIL010,Union Square,San Francisco,USA,450,336,245.96,183.65,82642.56,9.4,2.4,8.1,7.5,28,0.25,44.7,2025,3,March,8,Saturday,1,0.7466666666666667,245.95999999999998,0.7466661245731013
2025-03-09,MIL001,Times Square,New York,USA,650,423,185.31,120.59,78386.13,9.2,1.9,10.3,5.3,36,0.24,36.7,2025,3,March,9,Sunday,1,0.6507692307692308,185.31,0.6507473962549242
2025-03-09,MIL002,Marina Bay,Singapore,Singapore,720,579,250.39,201.36,144975.81,9.5,2.1,7.9,6.3,30,0.24,40.4,2025,3,March,9,Sunday,1,0.8041666666666667,250.39,0.8041854706657615
2025-03-09,MIL003,Downtown Chicago,Chicago,USA,420,331,245.42,193.41,81234.02,9.0,2.3,8.5,4.6,37,0.26,38.8,2025,3,March,9,Sunday,1,0.7880952380952381,245.42000000000002,0.7880775812892185
2025-03-09,MIL004,Hyde Park,London,UK,510,438,304.4,261.43,133327.2,7.9,2.5,6.8,5.7,34,0.24,40.6,2025,3,March,9,Sunday,1,0.8588235294117647,304.40000000000003,0.8588370565045993
2025-03-09,MIL005,Shinjuku,Tokyo,Japan,680,516,254.89,193.42,131523.24,9.6,1.7,9.4,6.5,33,0.3,44.0,2025,3,March,9,Sunday,1,0.7588235294117647,254.89,0.7588371454352858
2025-03-09,MIL006,Darling Harbour,Sydney,Australia,560,397,340.69,241.52,135253.93,9.9,1.8,10.1,7.2,35,0.23,42.3,2025,3,March,9,Sunday,1,0.7089285714285715,340.69,0.7089142622325282
2025-03-09,MIL007,La Défense,Paris,France,480,338,233.17,164.19,78811.46,9.3,2.4,8.4,5.4,29,0.28,40.2,2025,3,March,9,Sunday,1,0.7041666666666667,233.17000000000002,0.704164343611957
2025-03-09,MIL008,Mitte,Berlin,Germany,390,350,292.98,262.93,102543.0,7.9,1.7,8.2,5.1,35,0.25,40.0,2025,3,March,9,Sunday,1,0.8974358974358975,292.98,0.8974332718956926
2025-03-09,MIL009,Orchard Road,Singapore,Singapore,610,521,314.39,268.52,163797.19,8.3,3.3,6.0,6.7,37,0.24,36.7,2025,3,March,9,Sunday,1,0.8540983606557377,314.39,0.8540984127993893
2025-03-09,MIL010,Union Square,San Francisco,USA,450,343,223.12,170.07,76530.16,8.0,2.2,8.4,6.7,37,0.26,42.7,2025,3,March,9,Sunday,1,0.7622222222222222,223.12,0.7622355683040516
2025-03-10,MIL001,Times Square,New York,USA,650,482,223.62,165.82,107784.84,8.9,3.3,10.0,5.5,30,0.24,38.6,2025,3,March,10,Monday,0,0.7415384615384616,223.62,0.7415258027010107
2025-03-10,MIL002,Marina Bay,Singapore,Singapore,720,510,263.84,186.89,134558.4,8.6,2.6,10.3,5.7,32,0.23,37.4,2025,3,March,10,Monday,0,0.7083333333333334,263.84,0.7083459672528806
2025-03-10,MIL003,Downtown Chicago,Chicago,USA,420,283,294.37,198.35,83306.71,9.1,2.9,9.1,6.6,33,0.27,40.7,2025,3,March,10,Monday,0,0.6738095238095239,294.37,0.673811869416041
2025-03-10,MIL004,Hyde Park,London,UK,510,448,231.81,203.63,103850.88,8.3,2.1,6.1,7.2,30,0.22,39.8,2025,3,March,10,Monday,0,0.8784313725490196,231.81,0.8784349251542211
2025-03-10,MIL005,Shinjuku,Tokyo,Japan,680,503,314.79,232.85,158339.37,8.9,2.5,9.4,6.9,35,0.22,36.0,2025,3,March,10,Monday,0,0.7397058823529412,314.78999999999996,0.7396994821944788
2025-03-10,MIL006,Darling Harbour,Sydney,Australia,560,342,304.13,185.74,104012.46,8.1,2.5,8.1,4.8,28,0.28,37.1,2025,3,March,10,Monday,0,0.6107142857142858,304.13,0.6107256765199093
2025-03-10,MIL007,La Défense,Paris,France,480,452,240.04,226.04,108498.08,8.5,3.3,9.1,7.2,28,0.22,39.9,2025,3,March,10,Monday,0,0.9416666666666667,240.04,0.9416763872687886
2025-03-10,MIL008,Mitte,Berlin,Germany,390,340,245.02,213.61,83306.8,9.4,3.2,7.1,4.6,35,0.27,40.0,2025,3,March,10,Monday,0,0.8717948717948718,245.02,0.8718063831523958
2025-03-10,MIL009,Orchard Road,Singapore,Singapore,610,495,275.28,223.38,136263.6,9.3,2.0,8.8,5.1,30,0.26,38.8,2025,3,March,10,Monday,0,0.8114754098360656,275.28000000000003,0.8114646904969486
2025-03-10,MIL010,Union Square,San Francisco,USA,450,329,257.66,188.38,84770.14,8.0,2.4,6.7,5.0,28,0.22,39.2,2025,3,March,10,Monday,0,0.7311111111111112,257.66,0.7311185282930993
2025-03-11,MIL001,Times Square,New York,USA,650,424,242.25,158.02,102714.0,8.3,2.3,6.2,5.6,31,0.29,42.6,2025,3,March,11,Tuesday,0,0.6523076923076923,242.25,0.6523013415892673
2025-03-11,MIL002,Marina Bay,Singapore,Singapore,720,567,242.33,190.83,137401.11,8.7,3.1,7.6,4.7,31,0.24,42.9,2025,3,March,11,Tuesday,0,0.7875,242.32999999999998,0.7874798828044403
2025-03-11,MIL003,Downtown Chicago,Chicago,USA,420,334,212.82,169.24,71081.88,9.1,3.4,6.0,5.6,31,0.22,43.4,2025,3,March,11,Tuesday,0,0.7952380952380952,212.82000000000002,0.7952260125928015
2025-03-11,MIL004,Hyde Park,London,UK,510,439,272.98,234.98,119838.22,9.9,2.1,10.0,5.3,31,0.3,36.6,2025,3,March,11,Tuesday,0,0.8607843137254902,272.98,0.860795662685911
